Kurzarbeiter (Quelle: Originalwerte Statistik der Bundesagentur für Arbeit, saisonbereinigte Werte Statistisches Bundesamt)
Datum;Originalwert, in 1000;Originalwert, Veränderung gegenüber Vorjahresmonat in %;Originalwert, in 1000, Veränderung gegenüber Vorjahresmonat absolut;Trend-Konjunktur-Komponente (BV 4.1), in 1000;Trend-Konjunktur-Komponente (BV 4.1), Veränderung gegenüber Vormonat in %;Kalender- und saisonbereinigte Werte (BV 4.1), in 1000;Kalender- und saisonbereinigte Werte (BV 4.1), Veränderung gegenüber Vormonat in %;Restkomponente (BV 4.1)
01/03/2005;173,8;.;.;143,0;-1,3;134,7;-1,0
01/04/2005;158,9;.;.;139,8;-2,3;144,6;7,4
01/05/2005;142,0;.;.;136,0;-2,7;138,6;-4,1
01/06/2005;136,7;.;.;131,7;-3,2;139,4;0,5
01/07/2005;108,6;.;.;127,7;-3,1;125,6;-9,9
01/08/2005;89,4;.;.;121,0;-5,2;116,0;-7,7
01/09/2005;96,2;.;.;113,8;-6,0;117,3;1,1
01/10/2005;102,4;.;.;106,7;-6,2;121,4;3,5
01/11/2005;98,0;.;.;100,6;-5,8;116,3;-4,2
01/12/2005;83,7;.;.;94,4;-6,2;92,3;-20,6
01/01/2006;96,1;-35,2;-52,3;87,5;-7,3;68,6;-25,7
01/02/2006;100,7;-40,0;-67,3;80,4;-8,2;56,3;-17,9
01/03/2006;104,8;-39,7;-68,9;75,3;-6,2;59,4;5,4
01/04/2006;83,3;-47,6;-75,6;72,0;-4,4;78,1;31,5
01/05/2006;72,0;-49,2;-69,9;70,0;-2,8;74,5;-4,6
01/06/2006;61,5;-55,0;-75,2;69,1;-1,2;70,5;-5,4
01/07/2006;53,9;-50,3;-54,6;69,0;-0,1;74,0;4,9
01/08/2006;47,9;-46,4;-41,5;69,5;0,7;76,9;4,0
01/09/2006;46,0;-52,2;-50,2;70,1;0,9;72,9;-5,2
01/10/2006;38,8;-62,1;-63,6;70,8;1,0;66,3;-9,0
01/11/2006;35,5;-63,8;-62,5;71,4;0,8;64,0;-3,5
01/12/2006;63,0;-24,7;-20,7;71,6;0,3;68,5;6,9
01/01/2007;126,3;31,4;30,1;71,1;-0,7;77,0;12,5
01/02/2007;148,4;47,3;47,7;69,7;-2,0;74,2;-3,6
01/03/2007;143,9;37,3;39,1;68,0;-2,5;65,5;-11,7
01/04/2007;51,0;-38,7;-32,2;66,6;-2,0;43,8;-33,2
01/05/2007;48,3;-33,0;-23,7;66,2;-0,6;46,6;6,4
01/06/2007;46,3;-24,8;-15,3;66,9;1,1;53,4;14,5
01/07/2007;39,3;-27,0;-14,6;67,8;1,3;64,9;21,6
01/08/2007;32,3;-32,5;-15,6;68,7;1,3;80,5;24,1
01/09/2007;33,7;-26,8;-12,3;69,4;1,1;100,8;25,1
01/10/2007;35,8;-7,8;-3,0;69,4;0,0;124,3;23,4
01/11/2007;36,7;3,2;1,1;68,0;-2,1;139,6;12,3
01/12/2007;77,8;23,4;14,7;63,1;-7,1;147,4;5,6
01/01/2008;137,8;9,1;11,5;52,4;-17,1;108,0;-26,7
01/02/2008;161,1;8,5;12,7;37,7;-28,0;17,3;-84,0
01/03/2008;155,5;8,0;11,6;22,8;-39,5;-23,7;-236,6
01/04/2008;59,1;15,8;8,0;13,5;-41,0;-58,1;145,5
01/05/2008;51,0;5,5;2,7;16,6;23,4;-44,8;-22,9
01/06/2008;50,4;9,0;4,2;37,8;127,5;-0,4;-99,1
01/07/2008;42,7;8,5;3,3;81,1;114,5;63,6;-16018,3
01/08/2008;39,4;21,9;7,1;145,4;79,4;145,4;128,8
01/09/2008;50,0;48,4;16,3;229,2;57,6;174,8;20,2
01/10/2008;71,0;98,3;35,2;331,3;44,6;223,2;27,6
01/11/2008;130,1;255,0;93,5;448,3;35,3;325,5;45,9
01/12/2008;270,5;247,7;192,7;575,0;28,3;440,4;35,3
01/01/2009;593,6;330,9;455,8;707,9;23,1;597,2;35,6
01/02/2009;1079,1;569,9;918,0;840,5;18,7;881,6;47,6
01/03/2009;1324,9;751,9;1169,4;964,1;14,7;1082,1;22,7
01/04/2009;1446,4;2348,8;1387,4;1071,0;11,1;1259,2;16,4
01/05/2009;1468,8;2781,5;1417,8;1156,2;8,0;1330,8;5,7
01/06/2009;1393,7;2664,6;1343,2;1215,5;5,1;1330,9;0,0
01/07/2009;1247,8;2822,8;1205,1;1246,8;2,6;1296,7;-2,6
01/08/2009;1054,8;2576,2;1015,4;1250,8;0,3;1221,2;-5,8
01/09/2009;1104,1;2109,7;1054,1;1228,7;-1,8;1241,0;1,6
01/10/2009;1109,1;1462,5;1038,1;1180,8;-3,9;1229,2;-0,9
01/11/2009;981,8;654,4;851,6;1108,6;-6,1;1137,5;-7,5
01/12/2009;928,8;243,4;658,4;1020,6;-7,9;1038,4;-8,7
01/01/2010;1056,9;78,1;463,3;925,1;-9,4;988,5;-4,8
01/02/2010;1030,8;-4,5;-48,2;827,2;-10,6;836,4;-15,4
01/03/2010;874,3;-34,0;-450,5;733,0;-11,4;691,7;-17,3
01/04/2010;632,0;-56,3;-814,4;647,2;-11,7;550,3;-20,4
01/05/2010;498,9;-66,0;-969,9;570,1;-11,9;463,2;-15,8
01/06/2010;419,5;-69,9;-974,1;501,0;-12,1;425,7;-8,1
01/07/2010;313,1;-74,9;-934,8;437,6;-12,7;393,0;-7,7
01/08/2010;243,7;-76,9;-811,1;379,9;-13,2;381,9;-2,8
01/09/2010;237,3;-78,5;-866,7;328,3;-13,6;334,5;-12,4
01/10/2010;231,3;-79,1;-877,8;283,3;-13,7;295,0;-11,8
01/11/2010;215,0;-78,1;-766,7;245,5;-13,3;280,3;-5,0
01/12/2010;279,2;-69,9;-649,6;213,8;-12,9;242,1;-13,6
01/01/2011;321,6;-69,6;-735,4;186,5;-12,7;159,2;-34,3
01/02/2011;305,4;-70,4;-725,4;167,5;-10,2;98,2;-38,3
01/03/2011;245,8;-71,9;-628,5;157,6;-5,9;145,5;48,2
01/04/2011;133,2;-78,9;-498,8;153,5;-2,6;161,0;10,7
01/05/2011;121,5;-75,6;-377,4;153,3;-0,2;172,0;6,8
01/06/2011;109,8;-73,8;-309,8;154,8;1,0;173,3;0,8
01/07/2011;80,8;-74,2;-232,3;157,4;1,7;177,6;2,5
01/08/2011;71,3;-70,8;-172,5;160,6;2,1;181,7;2,3
01/09/2011;76,0;-68,0;-161,4;163,7;1,9;172,1;-5,3
01/10/2011;80,6;-65,2;-150,7;166,6;1,7;163,7;-4,9
01/11/2011;85,1;-60,4;-129,9;167,9;0,8;160,3;-2,1
01/12/2011;263,6;-5,6;-15,7;167,6;-0,2;162,2;1,2
01/01/2012;396,6;23,3;75,0;166,3;-0,8;180,0;11,0
01/02/2012;490,9;60,7;185,5;161,8;-2,7;222,9;23,8
01/03/2012;220,7;-10,2;-25,1;158,0;-2,4;114,3;-48,7
01/04/2012;82,5;-38,0;-50,6;156,9;-0,7;149,9;31,2
01/05/2012;77,1;-36,6;-44,5;159,9;1,9;156,2;4,2
01/06/2012;70,5;-35,7;-39,2;165,1;3,2;153,7;-1,6
01/07/2012;54,0;-33,2;-26,8;171,6;3,9;158,5;3,1
01/08/2012;47,1;-33,9;-24,1;178,8;4,2;164,3;3,7
01/09/2012;65,8;-13,4;-10,2;186,3;4,2;172,0;4,7
01/10/2012;84,7;5,1;4,1;193,7;3,9;179,0;4,1
01/11/2012;97,8;14,9;12,7;201,4;4,0;187,4;4,7
01/12/2012;358,6;36,0;95,0;208,3;3,4;243,7;30,1
01/01/2013;486,9;22,8;90,3;213,5;2,5;239,1;-1,9
01/02/2013;495,4;0,9;4,4;216,7;1,5;219,5;-8,2
01/03/2013;430,1;94,9;209,4;216,3;-0,1;291,1;32,6
01/04/2013;113,3;37,3;30,8;212,2;-1,9;196,0;-32,7
01/05/2013;86,4;12,2;9,4;204,3;-3,7;181,9;-7,2
01/06/2013;98,7;39,9;28,1;195,8;-4,2;187,7;3,2
01/07/2013;81,0;50,0;27,0;185,6;-5,2;182,4;-2,8
01/08/2013;60,2;27,6;13,0;174,5;-6,0;172,1;-5,6
01/09/2013;69,6;5,7;3,8;163,3;-6,4;166,8;-3,1
01/10/2013;82,6;-2,4;-2,1;152,9;-6,4;162,5;-2,6
01/11/2013;80,2;-18,1;-17,7;144,0;-5,8;154,9;-4,7
01/12/2013;205,8;-42,6;-152,7;137,4;-4,6;115,8;-25,3
01/01/2014;353,5;-27,4;-133,4;133,4;-2,9;126,2;9,0
01/02/2014;354,6;-28,4;-140,8;131,9;-1,2;118,4;-6,2
01/03/2014;202,3;-53,0;-227,8;131,4;-0,3;83,4;-29,6
01/04/2014;77,2;-31,9;-36,2;132,3;0,6;145,6;74,6
01/05/2014;72,1;-16,6;-14,4;133,3;0,8;150,6;3,4
01/06/2014;66,2;-32,9;-32,5;132,7;-0,4;141,8;-5,8
01/07/2014;53,7;-33,7;-27,3;132,3;-0,3;139,7;-1,5
01/08/2014;44,4;-26,3;-15,8;132,2;-0,1;139,5;-0,1
01/09/2014;50,6;-27,2;-18,9;132,2;-0,0;134,4;-3,6
01/10/2014;61,1;-26,0;-21,5;132,2;-0,0;131,4;-2,2
01/11/2014;63,4;-20,9;-16,8;132,6;0,3;129,8;-1,3
01/12/2014;204,1;-0,9;-1,8;132,8;0,1;139,1;7,2
01/01/2015;326,6;-7,6;-27,0;132,8;0,0;121,0;-13,0
01/02/2015;351,5;-0,9;-3,1;132,5;-0,2;132,8;9,8
01/03/2015;251,2;24,2;48,9;132,3;-0,2;143,5;8,0
01/04/2015;66,7;-13,5;-10,4;131,6;-0,5;128,8;-10,2
01/05/2015;57,4;-20,4;-14,7;130,8;-0,6;127,9;-0,7
01/06/2015;58,7;-11,3;-7,5;130,8;-0,0;130,5;2,1
01/07/2015;48,8;-9,1;-4,9;130,6;-0,1;131,3;0,6
01/08/2015;39,8;-10,2;-4,5;130,4;-0,1;127,0;-3,2
01/09/2015;51,5;1,7;0,8;130,4;-0,1;131,8;3,8
01/10/2015;60,5;-1,0;-0,6;130,3;-0,0;132,4;0,4
01/11/2015;65,6;3,5;2,2;130,3;-0,1;133,6;0,9
01/12/2015;177,1;-13,2;-27,0;129,8;-0,4;122,0;-8,7
01/01/2016;342,6;4,9;16,1;129,5;-0,2;125,4;2,9
01/02/2016;343,0;-2,4;-8,6;129,8;0,2;127,3;1,4
01/03/2016;251,7;0,2;0,5;129,9;0,0;135,7;6,6
01/04/2016;66,7;-0,0;-0,0;130,1;0,2;133,1;-1,9
01/05/2016;56,7;-1,2;-0,7;130,2;0,1;130,7;-1,8
01/06/2016;53,9;-8,1;-4,8;130,0;-0,2;129,5;-0,9
01/07/2016;42,5;-12,9;-6,3;129,5;-0,4;126,9;-2,0
01/08/2016;49,7;24,8;9,9;128,8;-0,6;132,7;4,6
01/09/2016;46,4;-9,9;-5,1;127,7;-0,8;127,8;-3,7
01/10/2016;50,4;-16,8;-10,2;126,5;-1,0;127,2;-0,5
01/11/2016;51,9;-21,0;-13,8;124,7;-1,4;126,2;-0,8
01/12/2016;178,2;0,7;1,2;123,4;-1,0;119,1;-5,6
01/01/2017;370,4;8,1;27,8;121,3;-1,7;149,7;25,6
01/02/2017;335,2;-2,3;-7,7;117,5;-3,2;112,7;-24,7
01/03/2017;216,1;-14,1;-35,6;114,5;-2,5;82,9;-26,4
01/04/2017;39,2;-41,2;-27,5;112,8;-1,5;116,0;39,9
01/05/2017;36,3;-36,0;-20,4;111,7;-0,9;117,3;1,1
01/06/2017;33,3;-38,2;-20,6;111,3;-0,4;115,7;-1,4
01/07/2017;29,6;-30,6;-13,0;111,1;-0,2;117,7;1,8
01/08/2017;28,1;-43,6;-21,7;111,1;-0,0;110,9;-5,8
01/09/2017;27,7;-40,4;-18,7;111,3;0,2;111,5;0,6
01/10/2017;26,8;-46,7;-23,5;111,7;0,4;108,5;-2,7
01/11/2017;26,4;-49,1;-25,5;112,9;1,0;106,2;-2,1
01/12/2017;193,6;8,6;15,4;113,8;0,8;125,4;18,1
01/01/2018;287,5;-22,4;-83,0;115,2;1,3;69,6;-44,5
01/02/2018;359,3;7,2;24,1;117,3;1,8;116,8;67,9
01/03/2018;327,2;51,4;111,1;118,9;1,3;139,9;19,7
01/04/2018;23,2;-40,8;-16,0;118,5;-0,4;79,3;-43,3
01/05/2018;20,9;-42,4;-15,4;117,6;-0,8;82,4;4,0
01/06/2018;25,2;-24,3;-8,1;117,5;-0,0;100,4;21,8
01/07/2018;22,4;-24,3;-7,2;117,4;-0,1;122,1;21,5
01/08/2018;41,0;46,2;13,0;116,9;-0,4;163,6;34,0
01/09/2018;42,3;53,1;14,7;116,1;-0,7;200,7;22,7
01/10/2018;45,7;70,1;18,8;111,2;-4,2;243,2;21,2
01/11/2018;51,3;94,3;24,9;108,5;-2,4;203,1;-16,5
01/12/2018;166,0;-14,3;-27,6;92,1;-15,1;326,8;60,9
01/01/2019;354,4;23,3;66,9;64,9;-29,5;7,4;-97,7
01/02/2019;309,5;-13,9;-49,8;34,5;-46,8;-94,0;-1377,8
01/03/2019;245,8;-24,9;-81,4;13,2;-61,9;-184,5;96,3
01/04/2019;48,7;109,8;25,5;12,0;-8,6;-16,3;-91,1
01/05/2019;53,3;155,3;32,4;36,8;205,6;2,1;-112,8
01/06/2019;51,0;102,1;25,8;96,0;161,3;74,0;3446,7
01/07/2019;55,5;148,3;33,1;188,6;96,4;220,8;198,2
01/08/2019;59,7;45,5;18,7;319,2;69,2;239,0;8,2
01/09/2019;83,5;97,3;41,2;487,8;52,8;434,2;81,7
01/10/2019;110,5;142,1;64,9;686,2;40,7;608,7;40,2
01/11/2019;124,0;141,8;72,7;900,2;31,2;447,8;-26,4
01/12/2019;247,4;49,0;81,4;1128,7;25,4;654,4;46,1
01/01/2020;382,4;7,9;28,0;1364,0;20,8;-222,1;-133,9
01/02/2020;439,4;41,9;129,8;1605,0;17,7;-304,9;37,3
01/03/2020;2834,3;1053,1;2588,5;1828,7;13,9;2149,5;-805,0
01/04/2020;6006,8;12224,4;5958,0;2039,5;11,5;5827,1;171,1
01/05/2020;5726,3;10641,0;5673,0;2238,3;9,7;5578,1;-4,3
01/06/2020;4464,3;8655,6;4413,3;2424,6;8,3;4489,1;-19,5
01/07/2020;3318,8;5880,1;3263,3;2588,0;6,7;3703,2;-17,5
01/08/2020;2550,8;4174,2;2491,1;2717,1;5,0;2881,5;-22,2
01/09/2020;2244,1;2586,6;2160,5;2803,3;3,2;2755,9;-4,4
01/10/2020;2037,1;1743,3;1926,6;2844,9;1,5;2687,5;-2,5
01/11/2020;2405,0;1839,7;2281,1;2845,0;0,0;2789,5;3,8
01/12/2020;2856,2;1054,7;2608,8;2809,9;-1,2;3030,3;8,6
01/01/2021;3637,9;851,3;3255,5;2737,3;-2,6;2939,2;-3,0
01/02/2021;3766,2;757,2;3326,8;2625,4;-4,1;2889,4;-1,7
01/03/2021;3015,9;6,4;181,6;2491,6;-5,1;2424,1;-16,1
01/04/2021;2583,3;-57,0;-3423,4;2336,5;-6,2;2416,4;-0,3
01/05/2021;2342,0;-59,1;-3384,4;2163,2;-7,4;2232,3;-7,6
01/06/2021;1568,1;-64,9;-2896,2;1964,0;-9,2;1644,5;-26,3
01/07/2021;1087,9;-67,2;-2231,0;1754,1;-10,7;1566,7;-4,7
01/08/2021;857,5;-66,4;-1693,3;1543,0;-12,0;1295,2;-17,3
01/09/2021;858,7;-61,7;-1385,4;1337,9;-13,3;1274,9;-1,6
01/10/2021;780,4;-61,7;-1256,7;1144,2;-14,5;1185,3;-7,0
01/11/2021;767,2;-68,1;-1637,9;962,8;-15,9;983,6;-17,0
01/12/2021;956,8;-66,5;-1899,4;806,9;-16,2;813,8;-17,3
01/01/2022;1123,4;-69,1;-2514,5;683,9;-15,2;606,1;-25,5
01/02/2022;1086,6;-71,1;-2679,6;590,2;-13,7;483,8;-20,2
01/03/2022;888,1;-70,6;-2127,8;523,0;-11,4;518,6;7,2
01/04/2022;452,9;-82,5;-2130,4;470,0;-10,1;410,2;-20,9
01/05/2022;318,3;-86,4;-2023,6;422,8;-10,0;339,0;-17,3
01/06/2022;240,9;-84,6;-1327,2;382,6;-9,5;347,5;2,5
01/07/2022;114,7;-89,5;-973,2;345,3;-9,7;423,8;22,0
01/08/2022;87,4;-89,8;-770,0;307,3;-11,0;397,5;-6,2
01/09/2022;108,1;-87,4;-750,6;269,4;-12,3;326,9;-17,8
01/10/2022;134,0;-82,8;-646,4;238,7;-11,4;290,1;-11,3
01/11/2022;155,6;-79,7;-611,6;217,1;-9,0;249,6;-13,9
01/12/2022;396,9;-58,5;-559,9;203,4;-6,3;224,5;-10,1
01/01/2023;451,2;-59,8;-672,3;198,2;-2,5;140,7;-37,3
01/02/2023;441,1;-59,4;-645,5;201,3;1,5;134,3;-4,6
01/03/2023;397,6;-55,2;-490,5;209,7;4,2;179,5;33,7
01/04/2023;146,1;-67,7;-306,8;220,0;4,9;198,5;10,5
01/05/2023;148,6;-53,3;-169,7;229,4;4,3;239,3;20,6
01/06/2023;161,9;-32,8;-79,0;236,4;3,0;262,2;9,6
01/07/2023;113,0;-1,4;-1,7;241,8;2,3;273,3;4,2
01/08/2023;113,4;29,7;26,0;246,2;1,8;290,2;6,2
01/09/2023;158,1;46,3;50,0;248,9;1,1;289,1;-0,4
01/10/2023;183,3;36,9;49,4;252,9;1,6;280,9;-2,9
01/11/2023;180,8;16,2;25,2;258,7;2,3;257,9;-8,2
01/12/2023;395,1;-0,5;-1,8;264,7;2,3;234,5;-9,1
01/01/2024;540,2;19,7;89,0;268,6;1,5;273,5;16,7
01/02/2024;485,1;10,0;44,0;272,3;1,4;242,5;-11,4
01/03/2024;378,7;-4,8;-18,9;276,6;1,6;218,3;-10,0
01/04/2024;223,8;53,2;77,8;283,4;2,5;288,1;32,0
01/05/2024;199,6;34,3;51,0;290,3;2,4;289,9;0,6
01/06/2024;213,1;31,6;51,2;297,3;2,4;302,9;4,5
01/07/2024;203,3;79,8;90,3;304,5;2,4;350,6;15,7
01/08/2024;173,9;53,4;60,5;311,5;2,3;338,0;-3,6
01/09/2024;226,0;43,0;67,9;318,1;2,1;339,3;0,4
